year,lake_name,lake_id,transect,transect_id,lat,long,depth_m,substrate,rake_total,species_richness,emergent_richness,submersed_richness,floating_richness,typha_angustifolia,sagittaria_latifolia,schenoplectus_tabernaemontani,sparganium_spp,ceratophyllum_demersum,chara_spp,najas_flexilis,potamogeton_crispus,potamogeton_foliosus,potamogeton_nodosus,stuckenia_pectinata,lemna_spp,persicaria_amphibia
2018,Five Island,36,19,159,43.1235,-94.679367,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,19,159,43.1235,-94.679367,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,20,160,43.117283,-94.68005,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,20,160,43.117283,-94.68005,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,20,160,43.117283,-94.68005,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,20,160,43.117283,-94.68005,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,21,161,43.120067,-94.675767,0,Rock,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,21,161,43.120067,-94.675767,0.61,Sand,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,21,161,43.120067,-94.675767,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,21,161,43.120067,-94.675767,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,22,162,43.123617,-94.674033,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,22,162,43.123617,-94.674033,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,22,162,43.123617,-94.674033,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,23,163,43.129333,-94.66835,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,23,163,43.129333,-94.66835,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,23,163,43.129333,-94.66835,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,24,164,43.13085,-94.6672,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,24,164,43.13085,-94.6672,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,24,164,43.13085,-94.6672,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,25,165,43.133,-94.663883,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,25,165,43.133,-94.663883,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Five Island,36,25,165,43.133,-94.663883,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,1,142,43.137267,-94.660483,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,1,142,43.137267,-94.660483,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,1,142,43.137267,-94.660483,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,1,142,43.137267,-94.660483,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,1,142,43.137267,-94.660483,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,2,143,43.142933,-94.657967,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,2,143,43.142933,-94.657967,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,2,143,43.142933,-94.657967,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,2,143,43.142933,-94.657967,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,2,143,43.142933,-94.657967,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,3,144,43.15165,-94.653083,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,3,144,43.15165,-94.653083,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,3,144,43.15165,-94.653083,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,4,145,43.153433,-94.647067,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,4,145,43.153433,-94.647067,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,4,145,43.153433,-94.647067,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,4,145,43.153433,-94.647067,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,4,145,43.153433,-94.647067,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,5,146,43.157517,-94.642883,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,5,146,43.157517,-94.642883,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,5,146,43.157517,-94.642883,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,5,146,43.157517,-94.642883,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,6,147,43.162833,-94.64345,0,Rock,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,6,147,43.162833,-94.64345,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,6,147,43.162833,-94.64345,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,7,148,43.164567,-94.643833,0,Rock,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,7,148,43.164567,-94.643833,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,7,148,43.164567,-94.643833,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,8,149,43.16945,-94.643183,0,Rock,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,8,149,43.16945,-94.643183,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,8,149,43.16945,-94.643183,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,9,150,43.1653,-94.647017,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,9,150,43.1653,-94.647017,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,9,150,43.1653,-94.647017,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,10,151,43.160317,-94.647233,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,10,151,43.160317,-94.647233,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,10,151,43.160317,-94.647233,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,11,251,43.155483,-94.654567,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,11,251,43.155483,-94.654567,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,11,251,43.155483,-94.654567,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,11,251,43.155483,-94.654567,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,12,152,43.151,-94.659817,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,12,152,43.151,-94.659817,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,12,152,43.151,-94.659817,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,12,152,43.151,-94.659817,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,12,152,43.151,-94.659817,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,13,153,43.139617,-94.661433,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,13,153,43.139617,-94.661433,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,13,153,43.139617,-94.661433,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,13,153,43.139617,-94.661433,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,13,153,43.139617,-94.661433,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,14,154,43.138583,-94.664533,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,14,154,43.138583,-94.664533,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,14,154,43.138583,-94.664533,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,14,154,43.138583,-94.664533,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,14,154,43.138583,-94.664533,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,15,155,43.135933,-94.668917,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,15,155,43.135933,-94.668917,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,15,155,43.135933,-94.668917,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,15,155,43.135933,-94.668917,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,15,155,43.135933,-94.668917,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,16,156,43.132567,-94.6749,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,16,156,43.132567,-94.6749,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,16,156,43.132567,-94.6749,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,16,156,43.132567,-94.6749,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,16,156,43.132567,-94.6749,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,17,157,43.129833,-94.6749,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,17,157,43.129833,-94.6749,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,17,157,43.129833,-94.6749,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,17,157,43.129833,-94.6749,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,17,157,43.129833,-94.6749,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,18,158,43.1268,-94.674817,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,18,158,43.1268,-94.674817,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,18,158,43.1268,-94.674817,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,18,158,43.1268,-94.674817,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,18,158,43.1268,-94.674817,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,19,159,43.1235,-94.679367,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,19,159,43.1235,-94.679367,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,19,159,43.1235,-94.679367,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,19,159,43.1235,-94.679367,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,19,159,43.1235,-94.679367,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,20,160,43.117283,-94.68005,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,20,160,43.117283,-94.68005,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,20,160,43.117283,-94.68005,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,20,160,43.117283,-94.68005,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,20,160,43.117283,-94.68005,2.44,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,21,161,43.120067,-94.675767,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,21,161,43.120067,-94.675767,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,21,161,43.120067,-94.675767,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,21,161,43.120067,-94.675767,1.83,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,21,161,43.120067,-94.675767,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,22,162,43.123617,-94.674033,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,22,162,43.123617,-94.674033,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,22,162,43.123617,-94.674033,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,22,162,43.123617,-94.674033,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,22,162,43.123617,-94.674033,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,23,163,43.129333,-94.66835,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,23,163,43.129333,-94.66835,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,23,163,43.129333,-94.66835,1.22,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,23,163,43.129333,-94.66835,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,23,163,43.129333,-94.66835,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,24,164,43.13085,-94.6672,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,24,164,43.13085,-94.6672,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,24,164,43.13085,-94.6672,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,24,164,43.13085,-94.6672,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,24,164,43.13085,-94.6672,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,25,165,43.133,-94.663883,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,25,165,43.133,-94.663883,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,25,165,43.133,-94.663883,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,25,165,43.133,-94.663883,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Five Island,36,25,165,43.133,-94.663883,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,1,141,42.47115,-94.6415,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,1,141,42.47115,-94.6415,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,1,141,42.47115,-94.6415,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,1,141,42.47115,-94.6415,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,1,141,42.47115,-94.6415,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,2,140,42.47225,-94.64025,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,2,140,42.47225,-94.64025,0.61,Sand,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,2,140,42.47225,-94.64025,1.22,Muck,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,2,140,42.47225,-94.64025,1.83,Muck,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,2,140,42.47225,-94.64025,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,3,139,42.475083,-94.635967,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,3,139,42.475083,-94.635967,0.61,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,3,139,42.475083,-94.635967,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,3,139,42.475083,-94.635967,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,3,139,42.475083,-94.635967,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,4,138,42.478933,-94.633467,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,4,138,42.478933,-94.633467,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,4,138,42.478933,-94.633467,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,4,138,42.478933,-94.633467,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,4,138,42.478933,-94.633467,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,5,137,42.48205,-94.62925,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,5,137,42.48205,-94.62925,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,5,137,42.48205,-94.62925,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,5,137,42.48205,-94.62925,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,5,137,42.48205,-94.62925,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,6,136,42.48355,-94.62715,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,6,136,42.48355,-94.62715,0.61,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,6,136,42.48355,-94.62715,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,6,136,42.48355,-94.62715,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,6,136,42.48355,-94.62715,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,7,135,42.486167,-94.62475,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,7,135,42.486167,-94.62475,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,7,135,42.486167,-94.62475,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,7,135,42.486167,-94.62475,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,7,135,42.486167,-94.62475,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,8,134,42.488,-94.624183,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,8,134,42.488,-94.624183,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,8,134,42.488,-94.624183,1.22,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,8,134,42.488,-94.624183,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,8,134,42.488,-94.624183,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,9,133,42.4929,-94.619783,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,9,133,42.4929,-94.619783,0.61,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,9,133,42.4929,-94.619783,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,9,133,42.4929,-94.619783,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,9,133,42.4929,-94.619783,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,10,132,42.4973,-94.614717,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,10,132,42.4973,-94.614717,0.61,Sand,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,10,132,42.4973,-94.614717,1.22,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,10,132,42.4973,-94.614717,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,10,132,42.4973,-94.614717,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,11,131,42.497467,-94.620667,0,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,11,131,42.497467,-94.620667,0.61,Muck,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,11,131,42.497467,-94.620667,1.22,Muck,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,11,131,42.497467,-94.620667,1.83,Muck,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,11,131,42.497467,-94.620667,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,12,130,42.492683,-94.628383,0,Sand,0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,12,130,42.492683,-94.628383,0.61,Rock,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,12,130,42.492683,-94.628383,1.22,Muck,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,12,130,42.492683,-94.628383,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,12,130,42.492683,-94.628383,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,13,129,42.491533,-94.630017,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,13,129,42.491533,-94.630017,0.61,Sand,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,13,129,42.491533,-94.630017,1.22,Muck,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,13,129,42.491533,-94.630017,1.83,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,13,129,42.491533,-94.630017,2.44,Muck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,14,128,42.489833,-94.629117,0,Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,North Twin,90,14,128,42.489833,-94.629117,0.61,Sand,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,North Twin,90,14,128,42.489833,-94.629117,1.22,Sand,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
